,SQ_CANDIDATO,NR_CPF_CANDIDATO,NM_URNA_CANDIDATO,SG_PARTIDO,NR_CANDIDATO,DS_SIT_TOT_TURNO,DS_CARGO,NM_UE
15394,140001676609,-4,ELIAS SANTIAGO,PT,13011,ELEITO POR QP,DEPUTADO ESTADUAL,PARÁ
15419,140001676901,-4,IRAN LIMA,MDB,15678,ELEITO POR QP,DEPUTADO ESTADUAL,PARÁ
15423,150001603122,-4,GEORGE MORAIS,UNIÃO,44123,ELEITO POR QP,DEPUTADO ESTADUAL,PARAÍBA
15424,110001728559,-4,ROSANA MARTINELLI,PL,222,ELEITO,2º SUPLENTE,MATO GROSSO
15437,140001676909,-4,DIANA BELO,MDB,15999,ELEITO POR QP,DEPUTADO ESTADUAL,PARÁ
15459,150001621389,-4,ANDRE AMARAL,PROS,444,ELEITO,1º SUPLENTE,PARAÍBA
15491,150001619565,-4,ADRIANO GALDINO,REPUBLICANOS,10444,ELEITO POR QP,DEPUTADO ESTADUAL,PARAÍBA
15497,180001602552,-4,CASTRO NETO,PSD,5510,ELEITO POR QP,DEPUTADO FEDERAL,PIAUÍ
15503,150001620808,-4,EDUARDO CARNEIRO,SOLIDARIEDADE,77222,ELEITO POR QP,DEPUTADO ESTADUAL,PARAÍBA
15508,180001605664,-4,JUSSARA LIMA,PT,131,ELEITO,1º SUPLENTE,PIAUÍ
15540,190001596716,-4,DR SERGINHO,PL,22122,ELEITO POR QP,DEPUTADO ESTADUAL,RIO DE JANEIRO
15545,180001605670,-4,FRANZÉ SILVA,PT,13333,ELEITO POR QP,DEPUTADO ESTADUAL,PIAUÍ
15553,190001596802,-4,LUIZ LIMA,PL,2233,ELEITO POR QP,DEPUTADO FEDERAL,RIO DE JANEIRO
15554,190001596803,-4,LUCIANO VIEIRA,PL,2256,ELEITO POR QP,DEPUTADO FEDERAL,RIO DE JANEIRO
15631,210001601953,-4,CLASSMANN,UNIÃO,44200,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO SUL
15644,180001604045,-4,WILSON BRANDÃO,PP,11140,ELEITO POR QP,DEPUTADO ESTADUAL,PIAUÍ
15656,210001610623,-4,ZÉ NUNES,PT,13500,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO SUL
15657,180001605751,-4,ANA PAULA,MDB,15110,ELEITO POR QP,DEPUTADO ESTADUAL,PIAUÍ
15687,210001620220,-4,NERI O CARTEIRO,PSDB,45123,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO SUL
15701,210001610611,-4,PEPE VARGAS,PT,13001,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO SUL
15703,190001596739,-4,GISELLE MONTEIRO,PL,22822,ELEITO POR QP,DEPUTADO ESTADUAL,RIO DE JANEIRO
15723,210001647177,-4,SILVANA COVATTI,PP,11111,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO SUL
15741,250001605053,-4,RAFAEL SILVA,PSD,55123,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
15753,250001610117,-4,AGENTE FEDERAL DANILO BALAS,PL,22007,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
15825,210001609848,-4,GABRIEL SOUZA,MDB,45,ELEITO,VICE-GOVERNADOR,RIO GRANDE DO SUL
15851,250001611254,-4,FABIO TERUEL,MDB,1580,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
15857,270001697331,-4,LUCIANO OLIVEIRA,PSD,55222,ELEITO POR QP,DEPUTADO ESTADUAL,TOCANTINS
15867,250001611357,-4,CAPITÃO AUGUSTO,PL,2200,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
15872,40001633336,-4,DEBORA MENEZES,PL,22122,ELEITO POR QP,DEPUTADO ESTADUAL,AMAZONAS
15912,50001600622,-4,HILTON COELHO,PSOL,50150,ELEITO POR QP,DEPUTADO ESTADUAL,BAHIA
15930,50001602958,-4,PASTOR SARGENTO ISIDÓRIO,AVANTE,7000,ELEITO POR QP,DEPUTADO FEDERAL,BAHIA
15939,250001610141,-4,CAPITÃO CONTE LOPES,PL,22138,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
15941,50001605367,-4,DANIEL,PC do B,6565,ELEITO POR QP,DEPUTADO FEDERAL,BAHIA
15943,80001604499,-4,HUDSON LEAL,REPUBLICANOS,10300,ELEITO POR QP,DEPUTADO ESTADUAL,ESPÍRITO SANTO
15992,250001611359,-4,CAPITÃO DERRITE,PL,2290,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
16002,80001645477,-4,ALEXANDRE XAMBINHO,PSC,20789,ELEITO POR QP,DEPUTADO ESTADUAL,ESPÍRITO SANTO
16007,250001611768,-4,BARBA,PT,13110,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
16012,50001607296,-4,EDUARDO ALENCAR,PSD,55333,ELEITO POR QP,DEPUTADO ESTADUAL,BAHIA
16044,80001609612,-4,LUCAS SCARAMUSSA,PODE,19000,ELEITO POR QP,DEPUTADO ESTADUAL,ESPÍRITO SANTO
16075,130001596308,-4,DOORGAL ANDRADA,PATRIOTA,51300,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
16132,50001605365,-4,ZÉ NETO,PT,1323,ELEITO POR QP,DEPUTADO FEDERAL,BAHIA
16153,130001607426,-4,MACAÉ EVARISTO,PT,13130,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
16159,90001614749,-4,SILVYE ALVES,UNIÃO,4444,ELEITO POR QP,DEPUTADO FEDERAL,GOIÁS
16171,130001596021,-4,PEDRO AIHARA,PATRIOTA,5193,ELEITO POR QP,DEPUTADO FEDERAL,MINAS GERAIS
16193,130001603664,-4,FÁBIO AVELAR,AVANTE,70123,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
16202,150001621658,-4,TANILSON SOARES,PSB,40222,ELEITO POR QP,DEPUTADO ESTADUAL,PARAÍBA
16229,160001603295,-4,PEDRO LUPION,PP,1111,ELEITO POR QP,DEPUTADO FEDERAL,PARANÁ
16233,130001607258,-4,ROGÉRIO CORREIA,PT,1313,ELEITO POR QP,DEPUTADO FEDERAL,MINAS GERAIS
16257,160001603349,-4,SOLDADO ADRIANO JOSÉ,PP,11900,ELEITO POR QP,DEPUTADO ESTADUAL,PARANÁ
16307,190001603404,-4,HUGO LEAL,PSD,5510,ELEITO POR QP,DEPUTADO FEDERAL,RIO DE JANEIRO
16346,130001607427,-4,MARQUINHO LEMOS,PT,13139,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
16376,160001614512,-4,GLEISI,PT,1313,ELEITO POR QP,DEPUTADO FEDERAL,PARANÁ
16377,160001614527,-4,ZECA DIRCEU,PT,1310,ELEITO POR QP,DEPUTADO FEDERAL,PARANÁ
16378,160001614556,-4,SÉRGIO SOUZA,MDB,1512,ELEITO POR QP,DEPUTADO FEDERAL,PARANÁ
16401,190001619235,-4,WASHINGTON QUAQUÁ,PT,1313,ELEITO POR QP,DEPUTADO FEDERAL,RIO DE JANEIRO
16424,210001648576,-4,MARCELO MORAES,PL,2214,ELEITO POR QP,DEPUTADO FEDERAL,RIO GRANDE DO SUL
16471,220001609488,-4,DR LUIS DO HOSPITAL,MDB,15000,ELEITO POR QP,DEPUTADO ESTADUAL,RONDÔNIA
16515,190001606579,-4,MAX,PROS,9090,ELEITO POR QP,DEPUTADO FEDERAL,RIO DE JANEIRO
16531,190001619202,-4,BENEDITA DA SILVA,PT,1377,ELEITO POR QP,DEPUTADO FEDERAL,RIO DE JANEIRO
16534,190001619418,-4,FRANCIANE MOTTA,UNIÃO,44288,ELEITO POR QP,DEPUTADO ESTADUAL,RIO DE JANEIRO
16553,190001612222,-4,CLAUDIO CAIADO,PSD,55622,ELEITO POR QP,DEPUTADO ESTADUAL,RIO DE JANEIRO
16579,210001647853,-4,ALCEU MOREIRA,MDB,1500,ELEITO POR QP,DEPUTADO FEDERAL,RIO GRANDE DO SUL
16613,10001601427,-4,PABLO BREGENSE,PSD,55777,ELEITO POR QP,DEPUTADO ESTADUAL,ACRE
16637,10001649326,-4,ARLENILSON CUNHA,PL,22333,ELEITO POR QP,DEPUTADO ESTADUAL,ACRE
16676,250001613814,-4,ERIKA HILTON,PSOL,5070,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
16682,20001636046,-4,FRANCISCO TENORIO,PP,11333,ELEITO POR QP,DEPUTADO ESTADUAL,ALAGOAS
16694,20001653515,-4,CARLA DANTAS,MDB,15100,ELEITO POR QP,DEPUTADO ESTADUAL,ALAGOAS
16724,60001608816,-4,DAVID DURAND,REPUBLICANOS,10123,ELEITO POR QP,DEPUTADO ESTADUAL,CEARÁ
16758,280001607829,-4,LULA,PT,13,ELEITO,PRESIDENTE,BRASIL
16768,60001633791,-4,CARMELO NETO,PL,22022,ELEITO POR QP,DEPUTADO ESTADUAL,CEARÁ
16784,10001621643,-4,SOCORRO NERI,PP,1101,ELEITO POR QP,DEPUTADO FEDERAL,ACRE
16801,10001643315,-4,ADAILTON CRUZ,PSB,40222,ELEITO POR QP,DEPUTADO ESTADUAL,ACRE
16822,20001653527,-4,DUDU RONALSA,MDB,15333,ELEITO POR QP,DEPUTADO ESTADUAL,ALAGOAS
16828,20001698127,-4,RENAN FILHO,MDB,151,ELEITO,SENADOR,ALAGOAS
16829,20001610335,-4,LUCIANO AMARAL,PV,4343,ELEITO POR QP,DEPUTADO FEDERAL,ALAGOAS
16839,60001603485,-4,ROBÉRIO MONTEIRO,PDT,1233,ELEITO POR QP,DEPUTADO FEDERAL,CEARÁ
16842,100001607074,-4,RAFAEL LEITOA,PSB,40212,ELEITO POR QP,DEPUTADO ESTADUAL,MARANHÃO
16845,100001608075,-4,ANDRÉ FUFUCA,PP,1111,ELEITO POR QP,DEPUTADO FEDERAL,MARANHÃO
16849,60001603535,-4,EVANDRO LEITÃO,PDT,12000,ELEITO POR QP,DEPUTADO ESTADUAL,CEARÁ
16850,60001603543,-4,LIA GOMES,PDT,12345,ELEITO POR QP,DEPUTADO ESTADUAL,CEARÁ
16887,60001603529,-4,CLÁUDIO PINHO,PDT,12123,ELEITO POR QP,DEPUTADO ESTADUAL,CEARÁ
16896,100001615465,-4,ALUISIO MENDES,PSC,2020,ELEITO POR QP,DEPUTADO FEDERAL,MARANHÃO
16914,60001608935,-4,SARGENTO REGINAURO,UNIÃO,44190,ELEITO POR QP,DEPUTADO ESTADUAL,CEARÁ
16927,60001614155,-4,YURY DO PAREDÃO,PL,2211,ELEITO POR QP,DEPUTADO FEDERAL,CEARÁ
16939,60001633585,-4,ELMANO DE FREITAS,PT,13,ELEITO,GOVERNADOR,CEARÁ
16945,60001633648,-4,MISSIAS DO MST,PT,13123,ELEITO POR QP,DEPUTADO ESTADUAL,CEARÁ
17011,100001607076,-4,DR. YGLÉSIO,PSB,40321,ELEITO POR QP,DEPUTADO ESTADUAL,MARANHÃO
17012,100001607085,-4,FRANCISCO NAGIB,PSB,40400,ELEITO POR QP,DEPUTADO ESTADUAL,MARANHÃO
17033,100001613745,-4,OTHELINO NETO,PC do B,65065,ELEITO POR QP,DEPUTADO ESTADUAL,MARANHÃO
17081,170001619693,-4,ABIMAEL SANTOS,PL,22010,ELEITO POR QP,DEPUTADO ESTADUAL,PERNAMBUCO
17082,170001608972,-4,GILMAR JUNIOR,PV,43333,ELEITO POR QP,DEPUTADO ESTADUAL,PERNAMBUCO
17101,170001609868,-4,JOÃOZINHO TENÓRIO,PATRIOTA,51555,ELEITO POR QP,DEPUTADO ESTADUAL,PERNAMBUCO
17129,130001671870,-4,NORALDINO JÚNIOR,PSC,20123,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
17138,200001603036,-4,IGOR TARGINO,SOLIDARIEDADE,222,ELEITO,2º SUPLENTE,RIO GRANDE DO NORTE
17151,140001601514,-4,JOSUÉ PAIVA,REPUBLICANOS,10500,ELEITO POR QP,DEPUTADO ESTADUAL,PARÁ
17156,190001716378,-4,JULIO ROCHA,AGIR,36036,ELEITO POR QP,DEPUTADO ESTADUAL,RIO DE JANEIRO
17161,140001611626,-4,ANTONIO TONHEIRO,PP,11444,ELEITO POR QP,DEPUTADO ESTADUAL,PARÁ
17167,140001604547,-4,CELSO SABINO,UNIÃO,4444,ELEITO POR QP,DEPUTADO FEDERAL,PARÁ
17168,200001652910,-4,IVANILSON OLIVEIRA,UNIÃO,44444,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO NORTE
17227,170001619893,-4,ERIBERTO MEDEIROS,PSB,4044,ELEITO POR QP,DEPUTADO FEDERAL,PERNAMBUCO
17231,170001620384,-4,DANNILO GODOY,PSB,40234,ELEITO POR QP,DEPUTADO ESTADUAL,PERNAMBUCO
17233,170001620394,-4,ERIBERTO FILHO,PSB,40444,ELEITO POR QP,DEPUTADO ESTADUAL,PERNAMBUCO
17248,250001604939,-4,MARCO BERTAIOLLI,PSD,5500,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
17277,170001619597,-4,TÚLIO GADELHA,REDE,1818,ELEITO POR QP,DEPUTADO FEDERAL,PERNAMBUCO
17344,200001606002,-4,GUSTAVO CARVALHO,PSDB,45888,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO NORTE
17353,200001608811,-4,WALTER ALVES,PT,13,ELEITO,VICE-GOVERNADOR,RIO GRANDE DO NORTE
17362,270001643572,-4,MARCUS MARCELO,PL,22456,ELEITO POR QP,DEPUTADO ESTADUAL,TOCANTINS
17385,240001614390,-4,JULIO GARCIA,PSD,55111,ELEITO POR QP,DEPUTADO ESTADUAL,SANTA CATARINA
17387,200001652912,-4,TAVEIRA JR,UNIÃO,44100,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO NORTE
17447,50001619869,-4,MARCIO MARINHO,REPUBLICANOS,1010,ELEITO POR QP,DEPUTADO FEDERAL,BAHIA
17463,250001602177,-4,GUTO ZACARIAS,UNIÃO,44777,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
17482,50001634594,-4,DEPUTADO DAL,UNIÃO,4488,ELEITO POR QP,DEPUTADO FEDERAL,BAHIA
17499,50001648281,-4,ALAN SANCHES,UNIÃO,44100,ELEITO POR QP,DEPUTADO ESTADUAL,BAHIA
17501,50001648293,-4,MARCINHO OLIVEIRA,UNIÃO,44777,ELEITO POR QP,DEPUTADO ESTADUAL,BAHIA
17514,270001643519,-4,CARLOS GAGUIM,UNIÃO,4444,ELEITO POR QP,DEPUTADO FEDERAL,TOCANTINS
17532,260001667975,-4,JOAO DANIEL,PT,1311,ELEITO POR QP,DEPUTADO FEDERAL,SERGIPE
17542,250001612102,-4,ARNALDO JARDIM,CIDADANIA,2345,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
17546,90001648400,-4,BRUNO PEIXOTO,UNIÃO,44700,ELEITO POR QP,DEPUTADO ESTADUAL,GOIÁS
17560,250001612470,-4,PROFESSOR ALBERTO,PL,222,ELEITO,1º SUPLENTE,SÃO PAULO
17563,260001728384,-4,YANDRA DE ANDRÉ,UNIÃO,4444,ELEITO POR QP,DEPUTADO FEDERAL,SERGIPE
17590,50001620017,-4,PANCADINHA,SOLIDARIEDADE,77044,ELEITO POR QP,DEPUTADO ESTADUAL,BAHIA
17612,250001611974,-4,DELEGADO DA CUNHA,PP,1122,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
17620,250001612092,-4,PAULO ALEXANDRE BARBOSA,PSDB,4533,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
17625,130001611024,-4,SAMUEL VIANA,PL,2244,ELEITO POR QP,DEPUTADO FEDERAL,MINAS GERAIS
17656,50001620881,-4,LÉO PRATES,PDT,1244,ELEITO POR QP,DEPUTADO FEDERAL,BAHIA
17697,130001615412,-4,ANA PAULA JUNQUEIRA LEAO,PP,1199,ELEITO POR QP,DEPUTADO FEDERAL,MINAS GERAIS
17788,90001695741,-4,CAIRO SALIM,PSD,55100,ELEITO POR QP,DEPUTADO ESTADUAL,GOIÁS
17790,130001611005,-4,NIKOLAS FERREIRA,PL,2222,ELEITO POR QP,DEPUTADO FEDERAL,MINAS GERAIS
17791,130001611025,-4,ROSÂNGELA REIS,PL,2215,ELEITO POR QP,DEPUTADO FEDERAL,MINAS GERAIS
17793,160001623107,-4,ARTAGÃO JÚNIOR,PSD,55015,ELEITO POR QP,DEPUTADO ESTADUAL,PARANÁ
17794,160001623113,-4,TRAIANO,PSD,55789,ELEITO POR QP,DEPUTADO ESTADUAL,PARANÁ
17819,160001716000,-4,DO CARMO,UNIÃO,44222,ELEITO POR QP,DEPUTADO ESTADUAL,PARANÁ
17872,130001611018,-4,EMIDINHO MADEIRA,PL,2240,ELEITO POR QP,DEPUTADO FEDERAL,MINAS GERAIS
17948,160001623109,-4,SECRETÁRIA MÁRCIA,PSD,55555,ELEITO POR QP,DEPUTADO ESTADUAL,PARANÁ
17950,190001636600,-4,DANNIEL LIBRELON,REPUBLICANOS,10000,ELEITO POR QP,DEPUTADO ESTADUAL,RIO DE JANEIRO
18009,160001623126,-4,MARCIO NUNES,PSD,55123,ELEITO POR QP,DEPUTADO ESTADUAL,PARANÁ
18025,190001619499,-4,MURILLO GOUVEA,UNIÃO,4452,ELEITO POR QP,DEPUTADO FEDERAL,RIO DE JANEIRO
18032,190001620492,-4,MARINA DO MST,PT,13713,ELEITO POR QP,DEPUTADO ESTADUAL,RIO DE JANEIRO
18042,160001716141,-4,CANTORA MARA LIMA,REPUBLICANOS,10456,ELEITO POR QP,DEPUTADO ESTADUAL,PARANÁ
18045,190001619502,-4,CHIQUINHO BRAZÃO,UNIÃO,4401,ELEITO POR QP,DEPUTADO FEDERAL,RIO DE JANEIRO
18093,190001645662,-4,OTONI DE PAULA PAI,MDB,15022,ELEITO POR QP,DEPUTADO ESTADUAL,RIO DE JANEIRO
18117,230001600072,-4,RENATO SILVA,PROS,90100,ELEITO POR QP,DEPUTADO ESTADUAL,RORAIMA
18127,230001604258,-4,ALINE REZENDE,PRTB,111,ELEITO,2º SUPLENTE,RORAIMA
18129,230001605882,-4,JOILMA TEODORA,PODE,19123,ELEITO POR QP,DEPUTADO ESTADUAL,RORAIMA
18157,250001620622,-4,ANDRÉA WERNER,PSB,40000,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
18232,250001611436,-4,DALBEN,CIDADANIA,23456,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
18355,160001654827,-4,DELTAN DALLAGNOL,PODE,1919,ELEITO POR QP,DEPUTADO FEDERAL,PARANÁ
18497,160001739397,-4,ADAO FERNANDES LITRO,PSD,55125,ELEITO POR QP,DEPUTADO ESTADUAL,PARANÁ
18570,240001602679,-4,COBALCHINI,MDB,1560,ELEITO POR QP,DEPUTADO FEDERAL,SANTA CATARINA
18586,240001605920,-4,JERRY COMPER,MDB,15010,ELEITO POR QP,DEPUTADO ESTADUAL,SANTA CATARINA
18734,250001639572,-4,RUI ALVES,REPUBLICANOS,10111,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
18802,30001607748,-4,DAVI,UNIÃO,444,ELEITO,SENADOR,AMAPÁ
18838,40001609186,-4,MAYRA DIAS,AVANTE,70125,ELEITO POR QP,DEPUTADO ESTADUAL,AMAZONAS
18851,40001618472,-4,ROBERTO CIDADE,UNIÃO,44555,ELEITO POR QP,DEPUTADO ESTADUAL,AMAZONAS
18854,40001618459,-4,JOANA DARC,UNIÃO,44123,ELEITO POR QP,DEPUTADO ESTADUAL,AMAZONAS
18934,70001677309,-4,DAMARES ALVES,REPUBLICANOS,100,ELEITO,SENADOR,DISTRITO FEDERAL
18941,40001609193,-4,DANIEL ALMEIDA,AVANTE,70070,ELEITO POR QP,DEPUTADO ESTADUAL,AMAZONAS
18954,80001604474,-4,SERGIO MENEGUELLI,REPUBLICANOS,10456,ELEITO POR QP,DEPUTADO ESTADUAL,ESPÍRITO SANTO
18969,80001602763,-4,MAZINHO DOS ANJOS,PSDB,45123,ELEITO POR QP,DEPUTADO ESTADUAL,ESPÍRITO SANTO
18970,110001612930,-4,BOTELHO,UNIÃO,44650,ELEITO POR QP,DEPUTADO ESTADUAL,MATO GROSSO
18993,80001602777,-4,VANDINHO LEITE,PSDB,45678,ELEITO POR QP,DEPUTADO ESTADUAL,ESPÍRITO SANTO
18997,110001676177,-4,MAURO CARVALHO,UNIÃO,222,ELEITO,1º SUPLENTE,MATO GROSSO
19002,110001604919,-4,FABINHO,PSB,40222,ELEITO POR QP,DEPUTADO ESTADUAL,MATO GROSSO
19003,110001604930,-4,BETO DOIS A UM,PSB,40321,ELEITO POR QP,DEPUTADO ESTADUAL,MATO GROSSO
19005,110001623186,-4,JANAÍNA RIVA,MDB,15015,ELEITO POR QP,DEPUTADO ESTADUAL,MATO GROSSO
19017,120001609587,-4,ROBERTO HASHIOKA,UNIÃO,44999,ELEITO POR QP,DEPUTADO ESTADUAL,MATO GROSSO DO SUL
19026,70001615885,-4,DANIEL DONIZET,PL,22222,ELEITO POR QP,DEPUTADO DISTRITAL,DISTRITO FEDERAL
19027,120001614258,-4,MARCOS POLLON,PL,2222,ELEITO POR QP,DEPUTADO FEDERAL,MATO GROSSO DO SUL
19033,70001620312,-4,JAQUELINE SILVA,AGIR,36900,ELEITO POR QP,DEPUTADO DISTRITAL,DISTRITO FEDERAL
19042,110001655607,-4,FAISSAL,CIDADANIA,23444,ELEITO POR QP,DEPUTADO ESTADUAL,MATO GROSSO
19060,120001652312,-4,ZECA DO PT,PT,13111,ELEITO POR QP,DEPUTADO ESTADUAL,MATO GROSSO DO SUL
19075,120001651640,-4,TEREZA CRISTINA,PP,111,ELEITO,SENADOR,MATO GROSSO DO SUL
19110,140001676899,-4,RONIE SILVA,MDB,15111,ELEITO POR QP,DEPUTADO ESTADUAL,PARÁ
19114,140001651435,-4,IGOR NORMANDO,PODE,19111,ELEITO POR QP,DEPUTADO ESTADUAL,PARÁ
19161,150001612064,-4,DR. PAULA ,PP,11666,ELEITO POR QP,DEPUTADO ESTADUAL,PARAÍBA
19168,150001613756,-4,LUCAS RIBEIRO,PP,40,ELEITO,VICE-GOVERNADOR,PARAÍBA
19189,140001650086,-4,DELEGADO NILTON NEVES,PSD,55100,ELEITO POR QP,DEPUTADO ESTADUAL,PARÁ
19195,180001605662,-4,WELLINGTON DIAS,PT,131,ELEITO,SENADOR,PIAUÍ
19196,180001605695,-4,NERINHO,PT,13000,ELEITO POR QP,DEPUTADO ESTADUAL,PIAUÍ
19202,180001610756,-4,REJANE DIAS,PT,1311,ELEITO POR QP,DEPUTADO FEDERAL,PIAUÍ
19215,140001676889,-4,CARLOS VINICIOS,MDB,15789,ELEITO POR QP,DEPUTADO ESTADUAL,PARÁ
19216,140001676896,-4,ZECA PIRAO,MDB,15150,ELEITO POR QP,DEPUTADO ESTADUAL,PARÁ
19227,180001604044,-4,DR. THALES,PP,11333,ELEITO POR QP,DEPUTADO ESTADUAL,PIAUÍ
19228,180001605673,-4,HÉLIO ISAIAS,PT,13454,ELEITO POR QP,DEPUTADO ESTADUAL,PIAUÍ
19229,190001596769,-4,SÓSTENES CAVALCANTE,PL,2277,ELEITO POR QP,DEPUTADO FEDERAL,RIO DE JANEIRO
19247,190001600457,-4,FLAVIO SERAFINI,PSOL,50123,ELEITO POR QP,DEPUTADO ESTADUAL,RIO DE JANEIRO
19248,190001600473,-4,CHICO ALENCAR,PSOL,5050,ELEITO POR QP,DEPUTADO FEDERAL,RIO DE JANEIRO
19266,150001619538,-4,LUIZ COUTO,PT,1312,ELEITO POR QP,DEPUTADO FEDERAL,PARAÍBA
19272,190001596794,-4,GENERAL  PAZUELLO,PL,2212,ELEITO POR QP,DEPUTADO FEDERAL,RIO DE JANEIRO
19282,150001621355,-4,CAMILA TOSCANO,PSDB,45123,ELEITO POR QP,DEPUTADO ESTADUAL,PARAÍBA
19288,210001597019,-4,FELIPE CAMOZZATO,NOVO,30000,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO SUL
19320,210001601942,-4,DIRCEU FRANCISCON,UNIÃO,44444,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO SUL
19325,180001602515,-4,JULIO ARCOVERDE,PP,1111,ELEITO POR QP,DEPUTADO FEDERAL,PIAUÍ
19332,180001604028,-4,THEMISTOCLES FILHO,MDB,13,ELEITO,VICE-GOVERNADOR,PIAUÍ
19339,210001601877,-4,BUSATO,UNIÃO,4444,ELEITO POR QP,DEPUTADO FEDERAL,RIO GRANDE DO SUL
19348,210001610593,-4,ADÃO PRETTO,PT,13655,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO SUL
19354,210001602904,-4,ELTON WEBER,PSB,40120,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO SUL
19381,190001596728,-4,RODRIGO BACELLAR,PL,22789,ELEITO POR QP,DEPUTADO ESTADUAL,RIO DE JANEIRO
19387,210001647164,-4,ERNANI POLO,PP,11411,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO SUL
19395,210001621320,-4,EDUARDO LOUREIRO,PDT,12412,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO SUL
19400,210001646683,-4,PEDRO WESTPHALEN,PP,1144,ELEITO POR QP,DEPUTADO FEDERAL,RIO GRANDE DO SUL
19426,250001610138,-4,RICARDO MADALENA,PL,22123,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
19427,250001610140,-4,RODRIGO MORAES,PL,22541,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
19443,250001610018,-4,ITAMAR BORGES,MDB,15300,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
19444,250001610113,-4,DANI ALONSO,PL,22322,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
19463,210001596928,-4,FERNANDA MELCHIONNA,PSOL,5050,ELEITO POR QP,DEPUTADO FEDERAL,RIO GRANDE DO SUL
19464,250001610270,-4,BRUNO GANEM,PODE,1910,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
19477,250001610498,-4,GERSON PESSOA,PODE,19019,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
19478,250001610539,-4,RICARDO FRANÇA,PODE,19100,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
19480,250001611773,-4,DR. JORGE DO CARMO,PT,13800,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
19495,250001611315,-4,RICARDO SALLES,PL,2250,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
19523,270001654146,-4,LEO BARBOSA,REPUBLICANOS,10100,ELEITO POR QP,DEPUTADO ESTADUAL,TOCANTINS
19552,250001611324,-4,MARIO FRIAS,PL,2208,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
19561,250001611362,-4,ANTONIO CARLOS RODRIGUES,PL,2211,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
19584,50001604617,-4,LAERTE DO VANDO,PSC,20777,ELEITO POR QP,DEPUTADO ESTADUAL,BAHIA
19585,50001605984,-4,SOANE GALVÃO,PSB,40123,ELEITO POR QP,DEPUTADO ESTADUAL,BAHIA
19592,50001606439,-4,ZÉ RAIMUNDO FONTES,PT,13222,ELEITO POR QP,DEPUTADO ESTADUAL,BAHIA
19601,270001697338,-4,WISTON GOMES,PSD,55000,ELEITO POR QP,DEPUTADO ESTADUAL,TOCANTINS
19605,50001609371,-4,JOÃO CARLOS BACELAR,PL,2288,ELEITO POR QP,DEPUTADO FEDERAL,BAHIA
